Ours,10,744219537.000000
Ours,10,1111638907.000000
Ours,10,1026606900.000000
Ours,10,10302102122.000000
Ours,10,19941378297.000000
Ours,10,9371124698.000000
Ours,10,953717616.000000
Ours,10,1135341068.000000
Ours,10,4305349626.000000
Ours,10,704689133.000000
Ours,10,813615870.000000
Ours,10,1638472299.000000
Ours,10,1406734102.000000
Ours,10,2224418984.000000
Ours,10,9549128722.000000
Ours,10,973047598.000000
Ours,10,3237529041.000000
Ours,10,1664797664.000000
Ours,10,884086593.000000
Ours,10,602460980.000000
Ours,10,18650764886.000000
Ours,10,1071650406.000000
Ours,10,738736880.000000
Ours,10,935927578.000000
Ours,10,1247194397.000000
Ours,10,874606973.000000
Ours,10,4427625823.000000
Ours,10,875993574.000000
Ours,10,2479791544.000000
Ours,10,3001782077.000000
Ours,10,35569977199.000000
Ours,10,707243000.000000
Ours,10,705156202.000000
Ours,10,9546764605.000000
Ours,10,4502375975.000000
Ours,10,974097029.000000
Ours,10,1228970856.000000
Ours,10,1790682283.000000
Ours,10,18942079202.000000
Ours,10,1162428768.000000
Ours,10,735671543.000000
Ours,10,1815938400.000000
Ours,10,5440759521.000000
Ours,10,886181002.000000
Ours,10,14740604550.000000
Ours,10,3262876048.000000
Ours,10,32880053766.000000
Ours,10,1267302430.000000
Ours,10,1561819861.000000
Ours,10,1363184429.000000
Ours,10,795833940.000000
Ours,10,695569429.000000
Ours,10,5186670711.000000
Ours,10,7866533864.000000
Ours,10,878843940.000000
Ours,10,771722115.000000
Ours,10,17231341186.000000
Ours,10,1607485404.000000
Ours,10,1072979970.000000
Ours,10,986326238.000000
Ours,10,1058663057.000000
Ours,10,5099183777.000000
Ours,10,801770282.000000
Ours,10,1061537310.000000
Ours,10,15917105522.000000
Ours,10,688451101.000000
Ours,10,724542938.000000
Ours,10,14367612162.000000
Ours,10,1439716863.000000
Ours,10,823678459.000000
Ours,10,14184432229.000000
Ours,10,1380941838.000000
Ours,10,741510868.000000
Ours,10,912234095.000000
Ours,10,961706802.000000
Ours,10,814341426.000000
Ours,10,779753579.000000
Ours,10,1213056944.000000
Ours,10,724244001.000000
Ours,10,709391914.000000
Ours,10,989236642.000000
Ours,10,25917624630.000000
Ours,10,837739844.000000
Ours,10,788236053.000000
Ours,10,901207027.000000
Ours,10,777350995.000000
Ours,10,2353237126.000000
Ours,10,816872593.000000
Ours,10,1368427238.000000
Ours,10,1192526952.000000
Ours,10,1213028882.000000
Ours,10,14318526891.000000
Ours,10,848430022.000000
Ours,10,900956265.000000
Ours,10,1109042270.000000
Ours,10,6319023475.000000
Ours,10,1265061248.000000
Ours,10,932131761.000000
Ours,10,1143499717.000000
Ours,10,16682794842.000000
Ours,25,1079663821.000000
Ours,25,14409472240.000000
Ours,25,1502393592.000000
Ours,25,871873810.000000
Ours,25,4205712924.000000
Ours,25,1062407648.000000
Ours,25,836897853.000000
Ours,25,18755675010.000000
Ours,25,892600184.000000
Ours,25,1544148027.000000
Ours,25,946406207.000000
Ours,25,1182768889.000000
Ours,25,12188068249.000000
Ours,25,2797771360.000000
Ours,25,889753916.000000
Ours,25,11497539336.000000
Ours,25,891197179.000000
Ours,25,21547656855.000000
Ours,25,918479415.000000
Ours,25,5561055963.000000
Ours,25,828796070.000000
Ours,25,917220593.000000
Ours,25,935015347.000000
Ours,25,877407166.000000
Ours,25,852488024.000000
Ours,25,13789411619.000000
Ours,25,17528934611.000000
Ours,25,1022486139.000000
Ours,25,1135601867.000000
Ours,25,982744987.000000
Ours,25,774657899.000000
Ours,25,1308494732.000000
Ours,25,4728753708.000000
Ours,25,1340062703.000000
Ours,25,1159652941.000000
Ours,25,1952876885.000000
Ours,25,5444851288.000000
Ours,25,612964791.000000
Ours,25,2959528253.000000
Ours,25,824259687.000000
Ours,25,19047328009.000000
Ours,25,1075524455.000000
Ours,25,919208718.000000
Ours,25,10677292403.000000
Ours,25,910555160.000000
Ours,25,627270232.000000
Ours,25,789363544.000000
Ours,25,3685451921.000000
Ours,25,819155033.000000
Ours,25,1355670334.000000
Ours,25,1473363590.000000
Ours,25,797363912.000000
Ours,25,743544656.000000
Ours,25,22215006128.000000
Ours,25,1009298998.000000
Ours,25,933324937.000000
Ours,25,783958598.000000
Ours,25,557061032.000000
Ours,25,952937279.000000
Ours,25,16895558731.000000
Ours,25,1046970377.000000
Ours,25,914157012.000000
