Ours (biased),500,1639792371584.834473
Ours (biased),500,1694697645332.218506
Ours (biased),500,1689338274205.090576
Ours (biased),1000,1468621617030.156738
Ours (biased),1000,1496044704971.300293
Ours (biased),1000,1529681613135.811523
Ours (biased),1000,1492254768237.499756
Ours (biased),1000,1516384082196.254395
Ours (biased),1000,1507671516993.137207
Ours (biased),1000,1515773818643.172363
Ours (biased),1000,1516361419932.983643
Ours (biased),1000,1512285359219.675293
Ours (biased),1000,1509065205812.859863
Ours (biased),2500,1306206394705.671143
Ours (biased),2500,1309631241141.047363
Ours (biased),2500,1305876250488.313965
Ours (biased),2500,1304929731872.871582
Ours (biased),2500,1299566626644.416748
Ours (biased),2500,1292960353204.428223
Ours (biased),2500,1311469776428.393066
Ours (biased),2500,1298710207161.306396
Ours (biased),2500,1316062215821.160156
Ours (biased),2500,1310231965627.570557
Ours (biased),5000,1209242524953.657715
Ours (biased),5000,1149440287637.036865
Ours (biased),5000,1160861473772.505615
Ours (biased),5000,1170266329130.653564
Ours (biased),5000,1181353708471.653809
Ours (biased),5000,1173991166084.894287
Ours (biased),5000,1158953000902.349609
Ours (biased),5000,1171160084150.444824
Ours (biased),5000,1169497859312.501953
Ours (biased),5000,1167117343259.896973
Ours (covariance),10,3441920158683.608398
Ours (covariance),10,3832524557762.523926
Ours (covariance),10,3298331812394.863770
Ours (covariance),10,3344190112810.727051
Ours (covariance),10,3576877447607.572266
Ours (covariance),10,3374626142265.461426
Ours (covariance),10,3167198879830.452148
Ours (covariance),10,3372062449860.748047
Ours (covariance),10,4050362683026.982422
Ours (covariance),10,3682763428529.687500
Ours (covariance),25,2951357532533.071289
Ours (covariance),25,3053716715308.652344
Ours (covariance),25,2648818685447.605957
Ours (covariance),25,2676974317239.604492
Ours (covariance),25,2836045698874.779785
Ours (covariance),25,2909082531482.597656
Ours (covariance),25,2830580555703.105469
Ours (covariance),25,2965686411551.669434
Ours (covariance),25,2826493119291.888184
Ours (covariance),25,3124677091275.830078
Ours (covariance),50,2448973724242.337891
Ours (covariance),50,2539625361443.455078
Ours (covariance),50,2478512137597.670410
Ours (covariance),50,2417394043643.770508
Ours (covariance),50,2512454903475.872070
Ours (covariance),50,2531795690523.631348
Ours (covariance),50,2478506948363.680664
Ours (covariance),50,2403949357375.101562
Ours (covariance),50,2576989247879.768555
Ours (covariance),50,2441977223328.351074
Ours (covariance),100,2180991910660.958740
Ours (covariance),100,2176210941652.447510
Ours (covariance),100,2178453519511.018555
Ours (covariance),100,2151020859383.225830
Ours (covariance),100,2148682039059.556885
Ours (covariance),100,2203419426519.961426
Ours (covariance),100,2304211707948.233398
Ours (covariance),100,2194591466325.617920
Ours (covariance),100,2173996181345.194824
Ours (covariance),100,2158924516304.572998
Ours (covariance),250,1836456328603.171875
Ours (covariance),250,1827332614446.017578
Ours (covariance),250,1818817026572.786133
Ours (covariance),250,1844089167806.161865
Ours (covariance),250,1901765083648.341797
Ours (covariance),250,1838374896886.322021
Ours (covariance),250,1831725850525.412842
Ours (covariance),250,1847630529209.656982
Ours (covariance),250,1839162918168.868408
Ours (covariance),250,1832664950204.682373
Ours (covariance),500,1656242035773.028809
Ours (covariance),500,1658871089818.495361
Ours (covariance),500,1683952559601.791504
Ours (covariance),500,1649178377372.241699
Ours (covariance),500,1652252112914.829834
Ours (covariance),500,1646185969691.735840
Ours (covariance),500,1637813310541.265137
Ours (covariance),500,1626455085108.057129
Ours (covariance),500,1660954010745.989014
Ours (covariance),500,1659946500477.961914
Ours (covariance),1000,1515915208428.642822
Ours (covariance),1000,1481203112774.674316
Ours (covariance),1000,1504976345849.839111
Ours (covariance),1000,1467666513923.261475
Ours (covariance),1000,1489463713378.632812
Ours (covariance),1000,1502352010601.312500
Ours (covariance),1000,1498083982698.608887
Ours (covariance),1000,1482672330888.802490
Ours (covariance),1000,1472548961109.951416
Ours (covariance),1000,1478488353874.384521
Ours (covariance),2500,1291181126996.694824
Ours (covariance),2500,1285896978609.916992
Ours (covariance),2500,1276427261045.246338
Ours (covariance),2500,1300814767788.489258
Ours (covariance),2500,1306942385584.682861
Ours (covariance),2500,1300235230301.061768
Ours (covariance),2500,1304781684000.300293
Ours (covariance),2500,1288183022868.632568
Ours (covariance),2500,1292531177414.893311
Ours (covariance),2500,1297609111118.921631
Ours (covariance),5000,1160846030641.924805
Ours (covariance),5000,1161381945518.209229
Ours (covariance),5000,1150614127795.773438
Ours (covariance),5000,1177209497799.192871
Ours (covariance),5000,1163116311543.446533
Ours (covariance),5000,1158434134051.837158
Ours (covariance),5000,1152867299519.802246
Ours (covariance),5000,1160469409533.317383
Ours (covariance),5000,1182496516737.680664
Ours (covariance),5000,1163224595837.626709
k-means++,10,3549282513500.680176
k-means++,10,3525230547617.311035
k-means++,10,3581399309385.198242
k-means++,10,3283729231369.185547
k-means++,10,3516316006945.561035
k-means++,10,4003607458204.337402
k-means++,10,3540122437278.162109
k-means++,10,4009236688142.445801
k-means++,10,3650865777148.451172
k-means++,10,3867343760378.177246
k-means++,25,2989438969779.937012
k-means++,25,2945633922602.231445
k-means++,25,2790165985182.911621
k-means++,25,2819541788049.670410
k-means++,25,2858265213273.431152
k-means++,25,2923733813098.423340
k-means++,25,2917198586855.553223
k-means++,25,2911095215703.422852
k-means++,25,2931939603052.618164
k-means++,25,3034903635183.125000
k-means++,50,2409809917180.897461
k-means++,50,2363524333364.936523
k-means++,50,2424713534484.232422
k-means++,50,2414948080136.973633
k-means++,50,2423459193924.985352
k-means++,50,2467943769450.850098
k-means++,50,2373362698380.992676
k-means++,50,2442570280116.627930
k-means++,50,2479237265553.003906
k-means++,50,2437058058991.348145
k-means++,100,2113874471138.781006
k-means++,100,2171343057385.479736
k-means++,100,2128615293410.199707
k-means++,100,2116111590551.644287
k-means++,100,2190496244167.009521
k-means++,100,2147858602185.205566
k-means++,100,2165903434331.085205
k-means++,100,2106737047662.075684
k-means++,100,2177626869321.114014
k-means++,100,2121959407152.459961
k-means++,250,1835624328793.948486
k-means++,250,1823928228995.639160
k-means++,250,1807556161553.570801
k-means++,250,1865985721606.730957
k-means++,250,1814405939947.855469
k-means++,250,1815270426807.985840
k-means++,250,1856984428269.480713
k-means++,250,1839910377842.841309
k-means++,250,1827569786038.449219
k-means++,250,1872994644419.150391
k-means++,500,1646219967889.035645
k-means++,500,1632321663259.281494
k-means++,500,1639440085130.057861
k-means++,500,1635243105149.667969
k-means++,500,1637100750163.352295
k-means++,500,1637215648058.837646
k-means++,500,1623271088851.437012
k-means++,500,1634276504288.682129
k-means++,500,1624235084108.469482
k-means++,500,1641934320010.810059
k-means++,1000,1482651313485.743164
k-means++,1000,1479484538322.246338
k-means++,1000,1456446714796.573242
k-means++,1000,1481259477885.254883
k-means++,1000,1484168206683.023682
k-means++,1000,1461560226785.488281
k-means++,1000,1483891899213.595215
k-means++,1000,1478339532608.644043
k-means++,1000,1472505965102.524902
k-means++,1000,1477404505412.655762
k-means++,2500,1275377150228.339355
k-means++,2500,1282619947210.607666
k-means++,2500,1283312030352.867676
k-means++,2500,1277970859888.113281
k-means++,2500,1287412936616.651611
k-means++,2500,1282529814593.064209
k-means++,2500,1284412457251.141846
k-means++,2500,1277926427593.124512
k-means++,2500,1277353753951.615234
k-means++,2500,1283643191643.348389
k-means++,5000,1153414678152.183350
k-means++,5000,1147431715968.127686
k-means++,5000,1150484755083.870605
k-means++,5000,1152606031436.333740
k-means++,5000,1146519606851.758057
k-means++,5000,1151048778618.623779
k-means++,5000,1145431843192.571533
k-means++,5000,1152721809979.863037
k-means++,5000,1148396829991.304932
k-means++,5000,1151732523428.827148
